any,distrito,superf,reforma,estado,edad,ascensor,extint,lprecio,lsuperf,ledad,ati,planta,calef,estudios,lestudios,d00,d01
2001,6,97,3,4,19,1,1,17,5,3,0,1,0,10,2,0,1
2001,6,110,4,3,70,0,1,17,5,4,0,1,1,10,2,0,1
2001,6,64,6,3,60,0,1,17,4,4,0,2,1,10,2,0,1
1999,6,72,8,1,65,0,1,16,4,4,0,2,0,10,2,0,0
2000,6,131,4,3,30,1,1,17,5,3,0,3,1,10,2,1,0
2000,6,67,5,3,80,0,1,17,4,4,0,3,0,10,2,1,0
2001,6,72,4,4,28,1,1,17,4,3,0,6,0,10,2,0,1
1999,6,75,8,1,30,1,1,17,4,3,0,1,0,11,2,0,0
1999,6,75,8,2,25,1,0,16,4,3,0,5,0,11,2,0,0
1999,6,75,8,1,30,1,1,17,4,3,0,1,0,11,2,0,0
1999,6,56,8,2,21,1,1,16,4,3,1,20,0,11,2,0,0
1999,6,106,7,1,75,0,1,17,5,4,0,1,0,11,2,0,0
1999,6,80,3,4,60,0,1,17,4,4,0,1,0,11,2,0,0
1999,6,101,4,1,35,1,1,17,5,4,0,4,0,11,2,0,0
2000,6,150,6,3,50,1,1,18,5,4,0,3,0,11,2,1,0
2000,6,150,6,3,50,1,1,18,5,4,0,3,0,11,2,1,0
2000,6,150,6,3,50,1,1,18,5,4,0,2,0,11,2,1,0
2000,6,46,4,3,30,1,1,16,4,3,0,2,0,11,2,1,0
2001,6,203,6,4,85,1,1,18,5,4,0,2,1,11,2,0,1
2001,6,162,7,2,100,0,1,18,5,5,0,6,1,11,2,0,1
2001,6,90,3,3,22,1,1,17,5,3,0,2,0,11,2,0,1
2001,6,74,6,4,100,1,1,17,4,5,0,3,1,11,2,0,1
2001,6,64,3,3,90,0,1,17,4,5,1,20,0,11,2,0,1
2001,6,78,1,5,0,1,1,17,4,0,0,3,0,11,2,0,1
1999,6,84,7,2,50,0,1,17,4,4,0,0,0,10,2,0,0
1999,6,77,5,3,48,1,1,17,4,4,0,4,0,10,2,0,0
1999,6,241,5,1,80,1,1,18,5,4,0,1,0,10,2,0,0
1999,6,241,5,1,80,1,1,18,5,4,0,1,0,10,2,0,0
1999,6,76,4,3,100,0,1,16,4,5,0,3,0,10,2,0,0
1999,6,71,3,3,25,1,0,17,4,3,0,5,0,10,2,0,0
2000,6,98,2,3,100,0,1,17,5,5,0,0,0,10,2,1,0
2001,6,71,3,3,35,1,1,17,4,4,0,5,1,10,2,0,1
2001,6,102,3,3,85,0,1,17,5,4,0,2,1,10,2,0,1
2001,6,114,5,4,100,1,1,17,5,5,0,3,0,10,2,0,1
2001,6,110,7,3,50,0,1,17,5,4,0,2,1,10,2,0,1
2001,6,86,5,3,70,0,1,17,4,4,0,2,1,10,2,0,1
1999,6,108,3,2,60,0,1,17,5,4,0,2,0,11,2,0,0
1999,6,102,3,4,25,1,1,17,5,3,0,1,0,11,2,0,0
1999,6,43,8,2,50,0,1,16,4,4,1,20,0,11,2,0,0
1999,6,108,2,4,60,0,1,17,5,4,0,2,0,11,2,0,0
1999,6,108,2,4,60,0,1,17,5,4,0,2,0,11,2,0,0
2000,6,90,5,2,50,1,1,17,5,4,0,0,0,11,2,1,0
2001,6,80,7,3,25,1,0,17,4,3,0,4,0,11,2,0,1
2001,6,123,3,3,70,0,1,17,5,4,0,0,1,11,2,0,1
2001,6,74,7,3,50,0,1,17,4,4,0,3,1,11,2,0,1
2001,6,70,3,3,25,1,1,17,4,3,0,2,1,11,2,0,1
1999,6,44,3,3,60,0,1,16,4,4,0,1,0,11,2,0,0
1999,6,91,3,3,24,1,1,17,5,3,0,1,0,11,2,0,0
1999,6,74,3,2,25,1,1,17,4,3,0,4,0,11,2,0,0
1999,6,86,3,2,45,0,1,17,4,4,0,2,0,11,2,0,0
2000,6,53,3,3,27,1,1,16,4,3,0,3,0,11,2,1,0
2000,6,82,4,4,23,1,1,17,4,3,0,2,1,11,2,1,0
2000,6,74,6,2,70,0,1,17,4,4,0,0,0,11,2,1,0
2000,6,95,2,4,35,1,1,17,5,4,0,8,1,11,2,1,0
2000,6,136,8,3,50,1,1,17,5,4,0,5,1,11,2,1,0
2000,6,81,3,4,75,0,1,17,4,4,0,2,1,11,2,1,0
2001,6,94,3,3,26,1,1,17,5,3,0,3,1,11,2,0,1
1999,6,43,5,1,55,0,0,16,4,4,0,1,0,11,2,0,0
1999,6,81,3,4,50,0,1,16,4,4,0,1,0,11,2,0,0
1999,6,90,1,5,0,1,1,17,5,0,0,1,1,11,2,0,0
1999,6,95,8,1,40,0,1,17,5,4,0,2,0,11,2,0,0
1999,6,72,3,3,70,0,1,17,4,4,0,3,0,11,2,0,0
1999,6,87,3,4,20,1,1,17,4,3,0,1,1,11,2,0,0
1999,6,58,3,3,18,1,1,16,4,3,0,1,0,11,2,0,0
1999,6,88,4,2,25,1,1,17,4,3,0,3,0,11,2,0,0
1999,6,88,4,2,25,1,1,17,4,3,0,3,0,11,2,0,0
1999,6,88,8,2,40,0,1,17,4,4,0,2,0,11,2,0,0
2000,6,70,8,3,40,0,1,17,4,4,1,20,0,11,2,1,0
2000,6,97,3,4,50,0,1,17,5,4,0,2,0,11,2,1,0
2000,6,163,8,3,40,0,1,17,5,4,0,1,1,11,2,1,0
2000,6,95,8,3,40,0,1,17,5,4,0,2,1,11,2,1,0
2000,6,72,8,3,23,1,1,17,4,3,0,2,0,11,2,1,0
2000,6,184,8,3,20,1,1,18,5,3,0,7,1,11,2,1,0
2001,6,163,3,3,40,0,1,18,5,4,0,2,0,11,2,0,1
2001,6,80,3,3,42,0,1,17,4,4,0,1,0,11,2,0,1
2001,6,64,3,3,35,1,1,17,4,4,0,0,1,11,2,0,1
2001,6,124,3,3,60,0,1,17,5,4,0,2,0,11,2,0,1
2001,6,64,5,3,12,1,1,17,4,2,0,3,0,11,2,0,1
2001,6,92,2,3,60,1,1,17,5,4,0,5,1,11,2,0,1
2001,6,95,7,4,40,1,1,17,5,4,0,4,1,11,2,0,1
1999,6,86,4,2,44,1,0,17,4,4,1,20,0,11,2,0,0
1999,6,60,4,1,45,1,1,16,4,4,0,0,0,11,2,0,0
1999,6,56,8,2,20,1,1,16,4,3,1,20,0,11,2,0,0
1999,6,79,5,2,26,1,0,17,4,3,0,5,0,11,2,0,0
1999,6,63,7,1,32,1,1,16,4,3,0,3,0,11,2,0,0
1999,6,80,3,4,30,0,1,17,4,3,1,20,0,11,2,0,0
1999,6,90,8,1,26,1,1,17,5,3,0,1,0,11,2,0,0
1999,6,98,6,2,32,1,1,17,5,3,0,4,0,11,2,0,0
1999,6,86,3,3,27,1,1,17,4,3,0,6,0,11,2,0,0
2000,6,100,4,4,18,1,1,17,5,3,0,6,1,11,2,1,0
2000,6,98,8,3,30,1,1,17,5,3,0,9,1,11,2,1,0
2000,6,90,3,4,25,1,1,17,5,3,0,3,1,11,2,1,0
2000,6,116,6,3,40,1,1,17,5,4,0,5,1,11,2,1,0
2000,6,93,8,3,30,1,0,17,5,3,0,5,1,11,2,1,0
2000,6,79,5,3,27,1,0,17,4,3,0,5,1,11,2,1,0
2000,6,78,5,3,25,1,1,17,4,3,0,6,0,11,2,1,0
2000,6,97,3,4,22,1,0,17,5,3,0,1,1,11,2,1,0
2000,6,85,4,3,28,1,0,17,4,3,0,2,1,11,2,1,0
2001,6,101,3,3,15,1,1,17,5,3,0,1,0,11,2,0,1
2001,6,97,3,4,25,1,1,18,5,3,0,7,0,11,2,0,1
2001,6,58,3,3,40,0,1,17,4,4,0,4,0,11,2,0,1
2001,6,95,2,3,30,1,0,17,5,3,0,2,0,11,2,0,1
2001,6,85,4,3,30,1,1,17,4,3,0,4,1,11,2,0,1
2001,6,106,4,3,25,1,0,17,5,3,0,2,0,11,2,0,1
2001,6,80,3,4,48,1,1,17,4,4,0,3,1,11,2,0,1
2001,6,89,4,3,25,1,0,17,4,3,0,1,0,11,2,0,1
2001,6,90,7,3,97,0,1,17,5,5,0,3,0,11,2,0,1
2001,6,120,7,3,30,1,1,18,5,3,0,7,0,11,2,0,1
2001,6,100,3,4,23,1,1,17,5,3,0,5,1,11,2,0,1
2001,6,93,7,2,50,1,1,17,5,4,0,7,0,11,2,0,1
2001,6,84,3,3,25,1,1,17,4,3,0,9,1,11,2,0,1
2001,6,98,7,2,35,1,1,17,5,4,0,1,1,11,2,0,1
1999,6,53,8,1,50,0,1,16,4,4,0,3,0,11,2,0,0
1999,6,67,6,2,40,0,1,16,4,4,0,1,0,11,2,0,0
1999,6,90,3,3,20,1,1,17,5,3,0,3,0,11,2,0,0
1999,6,74,8,3,30,0,1,16,4,3,0,3,0,11,2,0,0
1999,6,45,3,2,77,0,1,16,4,4,0,2,0,11,2,0,0
1999,6,43,2,3,77,0,1,16,4,4,0,0,0,11,2,0,0
1999,6,120,3,4,20,1,1,17,5,3,0,4,1,11,2,0,0
1999,6,68,8,2,35,0,1,16,4,4,0,2,0,11,2,0,0
1999,6,73,8,2,25,1,1,17,4,3,0,3,0,11,2,0,0
1999,6,73,2,3,25,1,1,17,4,3,0,3,0,11,2,0,0
1999,6,110,4,3,32,1,1,17,5,3,1,20,0,11,2,0,0
1999,6,108,8,2,19,1,0,17,5,3,0,6,0,11,2,0,0
1999,6,69,7,2,50,0,0,16,4,4,0,2,0,11,2,0,0
1999,6,69,5,3,32,1,1,16,4,3,0,3,0,11,2,0,0
1999,6,137,4,2,29,1,1,17,5,3,0,1,0,11,2,0,0
1999,6,175,5,2,29,1,1,17,5,3,0,2,0,11,2,0,0
1999,6,81,8,1,28,1,0,17,4,3,0,2,0,11,2,0,0
1999,6,82,5,3,26,1,1,17,4,3,0,3,0,11,2,0,0
1999,6,66,3,3,30,0,1,16,4,3,0,3,0,11,2,0,0
2000,6,183,2,4,27,0,1,17,5,3,0,-1,1,11,2,1,0
2000,6,137,4,3,30,1,1,17,5,3,0,1,1,11,2,1,0
2000,6,84,6,3,30,1,1,17,4,3,0,8,1,11,2,1,0
2000,6,86,4,4,30,1,1,17,4,3,0,1,1,11,2,1,0
2000,6,108,3,3,21,1,1,17,5,3,0,8,1,11,2,1,0
2000,6,76,3,3,70,0,1,17,4,4,0,2,0,11,2,1,0
2000,6,103,6,3,33,1,1,17,5,4,0,7,0,11,2,1,0
2000,6,68,3,4,35,1,1,17,4,4,0,2,1,11,2,1,0
2000,6,72,2,4,27,1,1,17,4,3,0,3,0,11,2,1,0
2000,6,108,8,3,20,1,0,17,5,3,0,6,0,11,2,1,0
2000,6,110,8,3,21,1,1,17,5,3,0,5,1,11,2,1,0
2001,6,57,3,2,89,0,0,16,4,4,0,-1,1,11,2,0,1
2001,6,110,5,3,25,1,0,18,5,3,0,6,0,11,2,0,1
2001,6,62,3,3,70,0,1,17,4,4,0,3,1,11,2,0,1
2001,6,142,7,2,26,1,1,18,5,3,0,2,0,11,2,0,1
2001,6,57,7,3,29,1,0,17,4,3,0,6,1,11,2,0,1
2001,6,130,7,3,30,1,1,17,5,3,0,1,1,11,2,0,1
2001,6,85,5,3,25,1,0,17,4,3,0,3,1,11,2,0,1
2001,6,84,3,4,21,1,1,17,4,3,0,8,0,11,2,0,1
2001,6,95,3,3,23,1,1,17,5,3,0,4,0,11,2,0,1
1999,6,94,3,3,20,1,1,17,5,3,0,3,0,11,2,0,0
1999,6,58,3,1,51,0,1,16,4,4,1,20,0,11,2,0,0
1999,6,72,8,2,20,0,1,17,4,3,0,3,0,11,2,0,0
1999,6,119,4,4,14,1,0,17,5,3,0,2,1,11,2,0,0
1999,6,60,2,4,40,0,1,16,4,4,0,3,0,11,2,0,0
1999,6,93,3,4,22,1,1,17,5,3,0,2,0,11,2,0,0
1999,6,119,4,4,14,1,0,17,5,3,0,2,1,11,2,0,0
1999,6,116,3,3,17,1,0,17,5,3,0,1,1,11,2,0,0
1999,6,90,8,3,35,0,1,17,5,4,0,1,0,11,2,0,0
1999,6,88,3,2,23,1,1,17,4,3,0,4,0,11,2,0,0
1999,6,88,8,3,20,1,1,17,4,3,0,1,0,11,2,0,0
2000,6,65,8,3,35,0,1,17,4,4,0,2,0,11,2,1,0
2000,6,102,8,3,15,1,0,17,5,3,0,1,0,11,2,1,0
2000,6,95,3,3,20,1,1,17,5,3,0,9,1,11,2,1,0
2000,6,80,3,5,25,1,1,17,4,3,0,-1,1,11,2,1,0
2000,6,62,2,3,32,1,1,17,4,3,1,20,0,11,2,1,0
2000,6,76,6,3,40,1,0,17,4,4,0,3,0,11,2,1,0
2000,6,103,4,3,30,0,0,17,5,3,0,-1,0,11,2,1,0
2000,6,116,8,3,17,1,1,17,5,3,0,5,1,11,2,1,0
2000,6,85,8,2,40,0,1,17,4,4,0,0,0,11,2,1,0
2001,6,116,7,3,24,1,1,17,5,3,0,1,0,11,2,0,1
2001,6,81,6,3,40,1,0,17,4,4,0,3,1,11,2,0,1
2001,6,78,7,3,50,0,1,17,4,4,1,20,0,11,2,0,1
2001,6,86,1,5,0,1,1,17,4,0,0,3,0,11,2,0,1
2001,6,137,3,4,11,1,1,18,5,2,0,4,0,11,2,0,1
2001,6,50,5,3,15,1,0,17,4,3,0,1,1,11,2,0,1
1999,6,78,8,4,15,1,1,16,4,3,0,1,0,10,2,0,0
1999,6,79,3,2,25,0,1,16,4,3,0,-1,0,10,2,0,0
1999,6,66,3,3,25,0,1,16,4,3,0,3,0,10,2,0,0
1999,6,51,3,4,27,0,1,16,4,3,0,4,0,10,2,0,0
2000,6,50,3,3,45,0,1,16,4,4,0,1,0,10,2,1,0
2000,6,79,4,2,80,0,0,16,4,4,0,-1,0,10,2,1,0
2000,6,64,2,4,35,0,1,17,4,4,0,-1,0,10,2,1,0
2000,6,83,4,4,21,0,1,17,4,3,0,2,1,10,2,1,0
2001,6,87,3,3,23,0,1,17,4,3,0,5,1,10,2,0,1
2001,6,85,7,3,36,1,1,17,4,4,0,1,1,10,2,0,1
2001,6,73,7,3,30,1,1,17,4,3,0,1,1,10,2,0,1
2001,6,53,3,3,29,0,1,16,4,3,0,3,1,10,2,0,1
2001,6,70,3,3,40,0,1,17,4,4,0,0,1,10,2,0,1
2001,6,75,3,3,9,0,1,17,4,2,0,3,0,10,2,0,1
2001,6,85,1,5,0,1,1,17,4,0,0,2,0,10,2,0,1
2001,6,89,2,3,12,0,1,17,4,2,0,0,1,10,2,0,1
2001,6,48,1,5,0,1,1,17,4,0,0,0,1,10,2,0,1
2001,6,85,1,5,0,1,1,17,4,0,0,1,0,10,2,0,1
2001,6,50,3,3,45,0,1,16,4,4,0,1,1,10,2,0,1
1999,6,62,8,3,35,0,1,16,4,4,0,1,0,11,2,0,0
1999,6,113,5,2,28,1,1,17,5,3,0,2,0,11,2,0,0
1999,6,47,3,3,60,0,0,16,4,4,0,1,0,11,2,0,0
2000,6,58,8,3,30,0,1,17,4,3,0,4,0,11,2,1,0
2000,6,68,3,3,30,0,1,16,4,3,0,0,1,11,2,1,0
2000,6,149,8,4,8,1,1,18,5,2,0,1,1,11,2,1,0
2001,6,143,2,3,81,0,1,18,5,4,0,-1,0,11,2,0,1
1999,6,111,6,1,47,1,1,17,5,4,0,6,0,11,2,0,0
1999,6,59,7,1,60,0,1,16,4,4,0,1,0,11,2,0,0
1999,6,104,8,2,25,1,1,17,5,3,0,7,0,11,2,0,0
1999,6,97,8,1,40,1,0,17,5,4,0,2,0,11,2,0,0
2000,6,74,4,3,36,0,1,17,4,4,1,20,1,11,2,1,0
2000,6,130,4,4,40,1,1,18,5,4,0,5,1,11,2,1,0
2001,6,73,1,5,0,1,1,17,4,0,0,1,0,11,2,0,1
2001,6,110,3,3,50,1,1,17,5,4,0,4,0,11,2,0,1
2001,6,89,3,4,38,1,1,17,4,4,0,2,0,11,2,0,1
2001,6,110,7,2,50,1,1,17,5,4,0,3,0,11,2,0,1
1999,6,125,8,4,9,1,1,17,5,2,0,3,1,11,2,0,0
1999,6,138,8,2,16,1,1,17,5,3,0,1,1,11,2,0,0
2001,6,72,2,4,35,0,1,17,4,4,0,1,0,11,2,0,1
2001,6,91,7,3,26,0,0,17,5,3,0,1,1,11,2,0,1
1999,7,98,8,2,25,1,1,17,5,3,0,6,0,10,2,0,0
1999,7,63,3,3,28,1,1,16,4,3,0,7,0,10,2,0,0
1999,7,63,8,2,60,0,1,16,4,4,0,5,0,10,2,0,0
1999,7,111,8,2,20,1,1,17,5,3,0,3,0,10,2,0,0
1999,7,82,4,3,35,1,1,17,4,4,0,3,0,10,2,0,0
1999,7,61,6,2,60,0,1,16,4,4,0,5,0,10,2,0,0
1999,7,37,3,2,45,0,1,16,4,4,1,20,0,10,2,0,0
1999,7,104,8,2,20,1,1,17,5,3,0,4,0,10,2,0,0
1999,7,105,4,2,25,1,1,17,5,3,0,2,0,10,2,0,0
1999,7,82,6,2,43,1,1,17,4,4,0,3,0,10,2,0,0
1999,7,100,3,2,35,1,1,17,5,4,0,7,0,10,2,0,0
2000,7,86,3,3,30,1,1,17,4,3,0,4,1,10,2,1,0
2000,7,74,3,4,30,1,1,17,4,3,0,1,0,10,2,1,0
2000,7,74,4,3,33,1,1,17,4,4,0,9,0,10,2,1,0
2000,7,60,7,3,75,0,0,16,4,4,1,20,0,10,2,1,0
2000,7,75,8,3,31,1,1,17,4,3,0,8,1,10,2,1,0
2000,7,100,8,3,32,1,0,17,5,3,0,8,1,10,2,1,0
2000,7,77,4,3,25,1,1,17,4,3,0,2,1,10,2,1,0
2000,7,85,3,4,20,1,1,17,4,3,0,4,0,10,2,1,0
2000,7,73,3,3,30,1,0,17,4,3,0,6,0,10,2,1,0
2000,7,84,3,3,30,1,1,17,4,3,0,5,1,10,2,1,0
2000,7,90,8,3,30,1,1,17,5,3,0,3,0,10,2,1,0
2000,7,105,3,4,22,1,1,17,5,3,0,2,1,10,2,1,0
2000,7,78,8,3,35,1,1,17,4,4,0,6,0,10,2,1,0
2001,7,67,5,4,21,1,1,17,4,3,0,2,0,10,2,0,1
2001,7,92,3,2,41,1,1,17,5,4,0,7,1,10,2,0,1
2001,7,97,7,3,32,1,1,17,5,3,0,2,0,10,2,0,1
2001,7,82,4,4,30,1,0,17,4,3,0,4,1,10,2,0,1
2001,7,77,3,3,20,1,1,17,4,3,0,3,1,10,2,0,1
2001,7,105,4,4,35,1,0,17,5,4,1,20,1,10,2,0,1
1999,7,86,3,3,25,1,1,17,4,3,0,5,0,10,2,0,0
1999,7,86,8,2,20,1,1,17,4,3,0,4,0,10,2,0,0
1999,7,86,8,2,20,1,1,17,4,3,0,4,0,10,2,0,0
1999,7,80,8,4,5,1,1,17,4,2,0,1,1,10,2,0,0
1999,7,86,3,3,35,1,1,17,4,4,0,2,0,10,2,0,0
2000,7,76,5,3,70,1,1,17,4,4,0,4,0,10,2,1,0
2000,7,89,8,4,20,0,1,17,4,3,1,20,0,10,2,1,0
2000,7,62,2,4,30,1,1,17,4,3,0,6,0,10,2,1,0
2000,7,55,3,3,60,0,1,17,4,4,0,2,0,10,2,1,0
2000,7,80,3,3,30,1,1,17,4,3,0,2,0,10,2,1,0
2000,7,58,2,4,80,0,0,17,4,4,0,2,1,10,2,1,0
2000,7,50,3,3,35,1,1,17,4,4,1,20,0,10,2,1,0
2000,7,101,3,3,20,1,1,17,5,3,0,7,1,10,2,1,0
2001,7,56,3,3,65,0,1,17,4,4,0,5,1,10,2,0,1
2001,7,113,3,4,24,1,1,18,5,3,0,4,0,10,2,0,1
2001,7,45,3,3,60,0,1,17,4,4,0,5,1,10,2,0,1
2001,7,78,3,3,40,0,1,17,4,4,0,1,0,10,2,0,1
2001,7,65,3,3,36,1,1,17,4,4,0,8,0,10,2,0,1
2001,7,145,3,3,37,1,1,17,5,4,0,2,0,10,2,0,1
2001,7,66,3,3,33,0,0,17,4,4,0,3,0,10,2,0,1
1999,7,100,1,5,0,1,1,17,5,0,0,1,1,10,2,0,0
1999,7,99,1,5,0,1,1,17,5,0,0,2,1,10,2,0,0
1999,7,97,1,5,0,1,1,17,5,0,0,0,1,10,2,0,0
1999,7,40,3,4,30,0,1,16,4,3,1,20,0,10,2,0,0
1999,7,56,4,3,33,0,1,16,4,4,0,1,0,10,2,0,0
1999,7,59,6,2,35,0,0,16,4,4,0,3,0,10,2,0,0
2000,7,78,8,3,30,1,1,17,4,3,0,3,0,10,2,1,0
2000,7,135,1,5,0,1,1,18,5,0,1,20,0,10,2,1,0
2000,7,62,4,3,50,0,0,17,4,4,0,3,0,10,2,1,0
2000,7,84,8,3,21,1,1,17,4,3,0,1,1,10,2,1,0
2000,7,94,2,3,40,1,1,17,5,4,0,2,0,10,2,1,0
2000,7,70,1,5,0,1,0,17,4,0,0,6,0,10,2,1,0
2000,7,106,1,4,0,1,1,17,5,0,0,1,0,10,2,1,0
2000,7,77,3,3,30,1,1,17,4,3,0,3,0,10,2,1,0
2000,7,69,3,3,27,1,1,17,4,3,0,1,1,10,2,1,0
2000,7,86,5,3,40,1,0,17,4,4,0,2,0,10,2,1,0
2001,7,71,3,3,22,1,0,17,4,3,0,3,1,10,2,0,1
2001,7,129,7,2,30,0,1,17,5,3,0,3,1,10,2,0,1
2001,7,59,6,3,42,1,1,17,4,4,0,4,1,10,2,0,1
2001,7,116,8,5,3,1,1,18,5,1,0,2,0,10,2,0,1
2001,7,94,4,3,20,1,1,17,5,3,0,5,1,10,2,0,1
2001,7,70,4,4,25,1,1,17,4,3,0,6,0,10,2,0,1
2001,7,64,4,4,40,0,0,17,4,4,0,4,1,10,2,0,1
1999,7,86,2,3,50,1,1,17,4,4,0,1,0,10,2,0,0
1999,7,122,8,5,50,0,1,17,5,4,0,0,0,10,2,0,0
1999,7,80,4,3,18,1,1,17,4,3,1,20,0,10,2,0,0
1999,7,77,2,3,40,0,1,17,4,4,0,3,0,10,2,0,0
1999,7,59,3,3,48,1,0,16,4,4,0,3,0,10,2,0,0
1999,7,64,4,3,25,1,1,16,4,3,1,20,0,10,2,0,0
1999,7,65,6,1,33,1,1,16,4,4,0,1,0,10,2,0,0
1999,7,119,3,2,22,1,1,17,5,3,1,20,0,10,2,0,0
1999,7,69,4,3,25,1,1,17,4,3,0,3,0,10,2,0,0
1999,7,73,4,2,23,0,1,16,4,3,0,4,0,10,2,0,0
1999,7,91,4,3,30,0,1,17,5,3,0,0,0,10,2,0,0
1999,7,80,3,3,35,0,0,16,4,4,0,3,0,10,2,0,0
1999,7,78,3,1,59,0,1,16,4,4,0,6,0,10,2,0,0
1999,7,76,4,2,25,1,1,17,4,3,0,1,0,10,2,0,0
2000,7,97,4,4,23,1,1,17,5,3,0,2,1,10,2,1,0
2000,7,66,3,3,30,0,0,17,4,3,0,2,0,10,2,1,0
2000,7,91,3,3,30,1,1,17,5,3,0,2,1,10,2,1,0
2000,7,125,8,3,23,1,1,17,5,3,0,4,0,10,2,1,0
2000,7,75,4,4,20,1,0,17,4,3,0,1,0,10,2,1,0
2000,7,88,5,3,25,1,1,17,4,3,0,2,0,10,2,1,0
2000,7,133,2,3,40,0,1,17,5,4,0,2,1,10,2,1,0
2001,7,64,3,3,35,1,1,17,4,4,0,4,1,10,2,0,1
2001,7,100,3,3,35,0,1,17,5,4,0,2,0,10,2,0,1
2001,7,79,5,4,19,1,1,17,4,3,0,3,0,10,2,0,1
2001,7,112,3,3,40,0,1,17,5,4,0,0,1,10,2,0,1
2001,7,74,5,3,31,1,1,17,4,3,1,20,1,10,2,0,1
2001,7,66,4,3,50,0,0,17,4,4,0,2,1,10,2,0,1
2001,7,110,6,2,58,0,1,17,5,4,0,1,1,10,2,0,1
2001,7,91,4,3,35,1,1,17,5,4,1,20,0,10,2,0,1
2001,7,86,7,2,37,0,1,17,4,4,0,3,0,10,2,0,1
2001,7,58,5,2,80,0,1,17,4,4,0,0,1,10,2,0,1
2001,7,69,7,2,35,0,1,17,4,4,0,3,1,10,2,0,1
2001,7,75,3,3,35,0,1,17,4,4,0,3,0,10,2,0,1
1999,7,45,3,3,30,1,1,16,4,3,1,20,0,10,2,0,0
1999,7,80,4,2,39,1,1,16,4,4,0,5,0,10,2,0,0
1999,7,73,8,4,25,1,1,17,4,3,0,2,0,10,2,0,0
1999,7,77,2,2,32,1,1,16,4,3,0,1,0,10,2,0,0
1999,7,72,1,5,0,1,1,17,4,0,0,3,1,10,2,0,0
1999,7,40,6,2,45,0,1,16,4,4,0,4,0,10,2,0,0
1999,7,86,5,2,26,1,1,17,4,3,0,4,0,10,2,0,0
1999,7,73,4,3,35,1,1,17,4,4,0,1,0,10,2,0,0
1999,7,129,8,5,3,1,1,17,5,1,0,4,1,10,2,0,0
1999,7,107,5,3,26,1,1,17,5,3,0,1,0,10,2,0,0
2000,7,56,6,3,36,1,1,16,4,4,0,4,0,10,2,1,0
2000,7,94,8,3,35,1,1,17,5,4,0,2,0,10,2,1,0
2000,7,69,6,2,35,1,1,16,4,4,0,3,0,10,2,1,0
2000,7,85,3,4,40,0,1,17,4,4,0,1,0,10,2,1,0
2000,7,59,3,4,35,0,1,16,4,4,0,0,0,10,2,1,0
2000,7,44,8,2,45,1,1,16,4,4,1,20,0,10,2,1,0
2000,7,77,3,3,50,0,1,16,4,4,0,1,0,10,2,1,0
2000,7,95,3,3,30,1,1,17,5,3,0,2,0,10,2,1,0
2000,7,78,3,3,35,1,1,17,4,4,0,1,0,10,2,1,0
2000,7,79,3,4,50,1,1,17,4,4,0,4,0,10,2,1,0
2000,7,92,8,4,4,1,1,17,5,1,0,2,1,10,2,1,0
2000,7,69,8,3,30,1,1,17,4,3,0,1,0,10,2,1,0
2000,7,54,2,3,50,0,1,17,4,4,0,2,0,10,2,1,0
2001,7,114,7,4,23,1,1,17,5,3,0,5,1,10,2,0,1
2001,7,85,2,4,36,0,1,17,4,4,0,2,1,10,2,0,1
2001,7,63,7,3,38,1,1,17,4,4,0,2,1,10,2,0,1
2001,7,44,2,3,46,1,1,16,4,4,1,20,1,10,2,0,1
2001,7,56,7,3,37,1,1,17,4,4,0,4,1,10,2,0,1
2001,7,76,7,3,45,0,1,17,4,4,0,2,1,10,2,0,1
2001,7,62,3,4,27,1,0,17,4,3,0,5,1,10,2,0,1
1999,7,76,3,3,48,0,1,17,4,4,0,2,0,10,2,0,0
1999,7,200,8,2,25,0,1,17,5,3,0,1,0,10,2,0,0
1999,7,97,3,5,50,1,1,17,5,4,0,1,0,10,2,0,0
1999,7,128,3,3,40,0,1,17,5,4,0,2,0,10,2,0,0
1999,7,61,2,3,40,0,1,17,4,4,1,20,0,10,2,0,0
1999,7,67,6,2,40,0,1,16,4,4,0,4,0,10,2,0,0
1999,7,84,4,2,32,1,1,17,4,3,0,2,0,10,2,0,0
1999,7,78,8,2,25,1,1,17,4,3,0,3,0,10,2,0,0
2000,7,70,3,3,30,1,1,17,4,3,0,1,0,10,2,1,0
2000,7,69,3,3,30,1,1,17,4,3,1,20,0,10,2,1,0
2000,7,59,3,3,30,0,0,17,4,3,1,20,0,10,2,1,0
2000,7,120,4,3,30,1,1,17,5,3,1,20,1,10,2,1,0
2000,7,70,4,3,30,1,1,17,4,3,0,2,0,10,2,1,0
2000,7,82,7,3,45,0,1,17,4,4,0,1,0,10,2,1,0
2000,7,76,3,3,40,0,1,17,4,4,0,2,0,10,2,1,0
2000,7,80,4,3,30,0,1,17,4,3,0,1,0,10,2,1,0
2001,7,90,3,3,30,1,1,17,5,3,1,20,0,10,2,0,1
2001,7,63,3,3,35,0,1,17,4,4,0,2,1,10,2,0,1
2001,7,70,2,3,43,1,0,17,4,4,0,-1,1,10,2,0,1
2001,7,85,4,3,35,0,1,17,4,4,0,3,1,10,2,0,1
2001,7,70,5,3,34,1,1,17,4,4,0,1,0,10,2,0,1
2001,7,110,2,3,45,0,0,17,5,4,0,1,0,10,2,0,1
2001,7,64,3,3,46,0,1,17,4,4,0,1,1,10,2,0,1
